id,created_at,text
1231864844762206208,2020-02-24 08:54:00,"b'@bramcharan In order to assist your mother in this regard, please advise her to share the relevant details at\xe2\x80\xa6 https://t.co/mhcnRzHPMb'"
1231864415328382976,2020-02-24 08:52:18,b'@784sunny We regret the inconvenience caused to the customer. Please advise the customer to find the details on thi\xe2\x80\xa6 https://t.co/6N7C96ty5q'
1231864088344526853,2020-02-24 08:51:00,b'@ordinarybandaa inconvenience caused is regretted. We request you to kindly elaborate on your concern in detail via\xe2\x80\xa6 https://t.co/rE3XozS8Wr'
1231863946002542592,2020-02-24 08:50:26,"b'@Arunr6661 Dear Arun Raj, we regret the inconvenience caused to you. We request you to register your complaint thro\xe2\x80\xa6 https://t.co/nicb47yfBb'"
1231863758785568773,2020-02-24 08:49:41,b'@linkmedude We request you to kindly elaborate on your concern in detail via direct message in order to help us assist you.'
1231863474927669248,2020-02-24 08:48:33,"b'@samraatofficial We sincerely regret the inconvenience caused to you. We suggest you to mail the details (amount, 1\xe2\x80\xa6 https://t.co/bW5GeGthHM'"
1231863350478475264,2020-02-24 08:48:04,"b'@Sominmalik1 \xe0\xa4\x86\xe0\xa4\xaa\xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\x88 \xe0\xa4\x85\xe0\xa4\xb8\xe0\xa5\x81\xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xa7\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\x8f \xe0\xa4\xb9\xe0\xa4\xae\xe0\xa5\x87 \xe0\xa4\x96\xe0\xa5\x87\xe0\xa4\xa6 \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa5\xa4 \xe0\xa4\x95\xe0\xa5\x83\xe0\xa4\xaa\xe0\xa4\xaf\xe0\xa4\xbe, \xe0\xa4\xb9\xe0\xa4\xae\xe0\xa5\x87 \xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\xae\xe0\xa5\x87 \xe0\xa4\xac\xe0\xa4\xa4\xe0\xa4\xbe\xe0\xa4\x8f, \xe0\xa4\xa4\xe0\xa4\xbe\xe0\xa4\x95\xe0\xa4\xbf \xe0\xa4\xb9\xe0\xa4\xae \xe0\xa4\x86\xe0\xa4\xaa\xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x89\xe0\xa4\x9a\xe0\xa4\xbf\xe0\xa4\xa4 \xe0\xa4\xb8\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xaf\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\xb8\xe0\xa4\x96\xe0\xa5\x87\xe0\xa4\x82\xe0\xa5\xa4'"
1231863099642261510,2020-02-24 08:47:04,b'@INDIAN___AKASH \xe0\xa4\xb9\xe0\xa4\xae \xe0\xa4\x86\xe0\xa4\xaa\xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa4\xae\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xb8\xe0\xa4\xae\xe0\xa4\x9d\xe0\xa4\xa4\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa4\x82\xe0\xa5\xa4 \xe0\xa4\xb9\xe0\xa4\xae \xe0\xa4\x86\xe0\xa4\xaa\xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xb8\xe0\xa5\x82\xe0\xa4\x9a\xe0\xa4\xbf\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa4\xa4\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa4\xbf \xe0\xa4\xb9\xe0\xa4\xae\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\xac\xe0\xa4\x82\xe0\xa4\xa7\xe0\xa4\xbf\xe0\xa4\xa4 \xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\x97 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\x87\xe0\xa4\xb8 \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xa6\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xab\xe0\xa4\xbf\xe0\xa4\xb0\xe2\x80\xa6 https://t.co/0MYrdYoJK1'
1231863032034275328,2020-02-24 08:46:48,"b'@Real_paras1 11 2211 (toll-free), 1800 425 3800 (toll-free) or 080-26599990 to register your complaint. (2/2)'"
1231863031094706176,2020-02-24 08:46:48,"b'@Real_paras1 Dear Customer, we regret the inconvenience caused to you. Please register a complaint at\xe2\x80\xa6 https://t.co/fm7tZtTXCz'"
1231862122247794688,2020-02-24 08:43:11,"b'@imVimal0709 \xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\x87\xe0\xa4\x9f: \xe0\xa4\xaf\xe0\xa5\x8b\xe0\xa4\xa8\xe0\xa5\x8b \xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\x87\xe0\xa4\x9f \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82, \xe0\xa4\xaa\xe0\xa4\xa5 \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\x96\xe0\xa5\x8d\xe0\xa4\xaf \xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x80\xe0\xa4\xa8 &gt;&gt; UPI \xe0\xa4\xb8\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xb7\xe0\xa4\xae / \xe0\xa4\x85\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xb7\xe0\xa4\xae UPI \xe0\xa4\xb9\xe0\xa5\x88 (3/3)'"
1231862121039880192,2020-02-24 08:43:11,b'@imVimal0709 \xe0\xa4\xaa\xe0\xa4\x82\xe0\xa4\x9c\xe0\xa5\x80\xe0\xa4\x95\xe0\xa5\x83\xe0\xa4\xa4 \xe0\xa4\xae\xe0\xa5\x8b\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\x87\xe0\xa4\xb2 \xe0\xa4\xa8\xe0\xa4\x82\xe0\xa4\xac\xe0\xa4\xb0 / \xe0\xa4\x96\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\x96\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa5\xa4\n2. \xe0\xa4\x85\xe0\xa4\xaa\xe0\xa4\xa8\xe0\xa5\x80 \xe0\xa4\xb6\xe0\xa4\xbe\xe0\xa4\x96\xe0\xa4\xbe \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\xaa\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\x95 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\x89\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xb9\xe0\xa5\x87\xe0\xa4\x82 UPI ID \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xa8\xe0\xa4\xbf\xe0\xa4\xb7\xe0\xa5\x8d\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\xaf \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x87\xe2\x80\xa6 https://t.co/Tu7fwgVMpc'
1231862120100384768,2020-02-24 08:43:10,b'@imVimal0709 \xe0\xa4\x85\xe0\xa4\xb8\xe0\xa5\x81\xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xa7\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\x8f \xe0\xa4\x96\xe0\xa5\x87\xe0\xa4\xa6 \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa5\xa4\xe0\xa4\xb9\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xbe \xe0\xa4\xb8\xe0\xa5\x81\xe0\xa4\x9d\xe0\xa4\xbe\xe0\xa4\xb5 \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\x95\xe0\xa4\xbf \xe0\xa4\x86\xe0\xa4\xaa \xe0\xa4\xa4\xe0\xa5\x81\xe0\xa4\xb0\xe0\xa4\x82\xe0\xa4\xa4 VPA \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\x85\xe0\xa4\xb5\xe0\xa4\xb0\xe0\xa5\x81\xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xa7 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\x82\xe0\xa5\xa4 \xe0\xa4\x85\xe0\xa4\xb5\xe0\xa4\xb0\xe0\xa5\x81\xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xa7 \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\x8f \xe0\xa4\xa8\xe0\xa5\x87\xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\x97\xe0\xa5\x87\xe0\xa4\xb6\xe0\xa4\xa8 \xe0\xa4\xa8\xe0\xa4\xbf\xe2\x80\xa6 https://t.co/xH9dTB11cD'
1231861218907955203,2020-02-24 08:39:36,b'@PRITAMS81662749 We will look into the matter. (2/2)'
1231861217754525698,2020-02-24 08:39:35,"b'@PRITAMS81662749 sanction of loan depends on many factors like Income (if applicable), collateral (if applicable),\xe2\x80\xa6 https://t.co/ca59MdIKH9'"
1231861168354025473,2020-02-24 08:39:24,"b'@MahantaDpak access, please visit https://t.co/GF3GKazCPw Please note that de-hotlisting of card/unlocking of inter\xe2\x80\xa6 https://t.co/IwN9NllVxo'"
1231861167175405568,2020-02-24 08:39:23,b'@MahantaDpak (CMS) through the branch. Please block your card immediately by calling our contact center or through\xe2\x80\xa6 https://t.co/Z1zXAXtACy'
1231861166080700416,2020-02-24 08:39:23,"b'@MahantaDpak phone/SMS/email. In case the fraud transaction has taken place and account, was compromised, report su\xe2\x80\xa6 https://t.co/qWS18Idktt'"
1231861164956639232,2020-02-24 08:39:23,"b'@MahantaDpak excluding such information to enable our team to respond. Further, please note that SBI or its employe\xe2\x80\xa6 https://t.co/7mygh8nVjl'"
1231861164033921024,2020-02-24 08:39:23,"b'@MahantaDpak DISCLAIMER: Please do not share your account no., mobile no. or any personal or account related inform\xe2\x80\xa6 https://t.co/uBR6qzEQkZ'"
1231860438398271488,2020-02-24 08:36:30,"b""@pcgochayat complete. Being a Banker to every Indian, our customer's convenience is of paramount importance and we\xe2\x80\xa6 https://t.co/HIuWy6r8QV"""
1231860437328760832,2020-02-24 08:36:29,"b'@pcgochayat we would like to thank you for your valuable feedback, which will definitely help us to deliver better\xe2\x80\xa6 https://t.co/KlVpTdjXyP'"
1231860091235729410,2020-02-24 08:35:07,b'@Kumar88151375 transferred in Online Gateway. We shall look into the same. (2/2)'
1231860090258456576,2020-02-24 08:35:07,b'@Kumar88151375 The screenshot shows that is done through Debit card. You mentioned UPI earlier.  Now for Debit card\xe2\x80\xa6 https://t.co/JQsV0KcULX'
1231859716487204865,2020-02-24 08:33:37,"b'Phase 1 of the regional rounds of Numero YONO 2020 by YONO SBI starts shortly, in Thiruvananthapuram! Watch it live\xe2\x80\xa6 https://t.co/YluXn8xdVk'"
1231859695826194433,2020-02-24 08:33:32,b'@graphian07 we advise you to remove them immediately from the social media site. https://t.co/mSYcXr4dBD (2/2)'
1231859694836297728,2020-02-24 08:33:32,"b'@graphian07 Dear Rajesh, inconvenience caused is regretted. The situation is being apprised to concerned Officials.\xe2\x80\xa6 https://t.co/GkTn7fYqyM'"
1231859435246673920,2020-02-24 08:32:30,"b'@HusainPatanwa11 Dear Husain Patanwala, in order to assist you in a more effective way, we request you to elaborate\xe2\x80\xa6 https://t.co/K6DOg3KQTS'"
1231858820613312512,2020-02-24 08:30:04,"b'@subratakumarp14 Dear Subrata Kumar patra, we regret the inconvenience caused to you. Please register your complain\xe2\x80\xa6 https://t.co/aToz6ZwSBM'"
1231856925471649792,2020-02-24 08:22:32,"b'@AnmolSh69495863 \xe0\xa4\xa8\xe0\xa4\x82\xe0\xa4\xac\xe0\xa4\xb0, OTP \xe0\xa4\x87\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\xa6\xe0\xa4\xbf \xe0\xa4\x9c\xe0\xa5\x88\xe0\xa4\xb8\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa4\x82\xe0\xa4\xb5\xe0\xa5\x87\xe0\xa4\xa6\xe0\xa4\xa8\xe0\xa4\xb6\xe0\xa5\x80\xe0\xa4\xb2 \xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\x97\xe0\xa5\x87\xe0\xa4\x82\xe0\xa4\x97\xe0\xa5\x87\xe0\xa5\xa4 https://t.co/mSYcXr4dBD (3/3)'"
1231856924632788992,2020-02-24 08:22:32,b'@AnmolSh69495863 \xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\x9b\xe0\xa5\x8b\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa4\x95\xe0\xa4\xb0 \xe0\xa4\xa6\xe0\xa5\x8b\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xbe \xe0\xa4\xaa\xe0\xa5\x8b\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\x9f/DM \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xa4\xe0\xa4\xbe\xe0\xa4\x95\xe0\xa4\xbf \xe0\xa4\xb9\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\x9f\xe0\xa5\x80\xe0\xa4\xae \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\x9c\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xac \xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb8\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xb7\xe0\xa4\xae \xe0\xa4\xac\xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x9c\xe0\xa4\xbe \xe0\xa4\xb8\xe0\xa4\x95\xe0\xa5\x87\xe0\xa5\xa4 \xe0\xa4\x87\xe0\xa4\xb8\xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x85\xe2\x80\xa6 https://t.co/jypKnsFdC6'
1231856923819040769,2020-02-24 08:22:32,"b'@AnmolSh69495863 DISCLAIMER: \xe0\xa4\x95\xe0\xa5\x83\xe0\xa4\xaa\xe0\xa4\xaf\xe0\xa4\xbe  \xe0\xa4\x87\xe0\xa4\xb8 \xe0\xa4\xae\xe0\xa4\x82\xe0\xa4\x9a \xe0\xa4\xaa\xe0\xa4\xb0 \xe0\xa4\x85\xe0\xa4\xaa\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\x96\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\x95, \xe0\xa4\xae\xe0\xa5\x8b\xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\x87\xe0\xa4\xb2 \xe0\xa4\xa8\xe0\xa4\x82\xe0\xa4\xac\xe0\xa4\xb0 \xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x8b\xe0\xa4\x88 \xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\x96\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xb8\xe0\xa4\xae\xe0\xa5\x8d\xe0\xa4\xac\xe0\xa4\x82\xe0\xa4\xa7\xe0\xa4\xbf\xe0\xa4\xa4 \xe0\xa4\x97\xe0\xa5\x8b\xe0\xa4\xaa\xe0\xa4\xa8\xe0\xa5\x80\xe0\xa4\xaf \xe0\xa4\x85\xe0\xa4\xa5\xe0\xa4\xb5\xe0\xa4\xbe \xe0\xa4\xb5\xe0\xa5\x8d\xe2\x80\xa6 https://t.co/nyg2AeObQi'"
1231856715919790080,2020-02-24 08:21:42,b'The SBI Mega E-Auction will be held on 26th February 2020. Get a chance to bid and win some of the best listed prop\xe2\x80\xa6 https://t.co/o1EDPbJX2S'
1231856429574873089,2020-02-24 08:20:34,b'@Sourav2607 please note that the complaint registered under the mentioned ticket number is still under process with\xe2\x80\xa6 https://t.co/frMdqydUBZ'
1231856204521115649,2020-02-24 08:19:40,b'@SaurabhG1001 11 22 11 and 1800 425 3800 toll free. (2/2)'
1231856203598323712,2020-02-24 08:19:40,"b'@SaurabhG1001 In order to assist you in this regard, please share the relevant details at https://t.co/s59WAgL6U0 u\xe2\x80\xa6 https://t.co/dkQCaSGTQl'"
1231855953630330885,2020-02-24 08:18:40,"b'@AdarshSinghAtt1 In order to assist you in this regard, please share the relevant details at\xe2\x80\xa6 https://t.co/8Q6e6ZRRlT'"
1231855847413833729,2020-02-24 08:18:15,b'@smitmanore Please share the details of your concern with our technical team at asst3it.cms@sbi.co.in for refund re\xe2\x80\xa6 https://t.co/rW3Z80oSQA'
1231855732011696128,2020-02-24 08:17:47,b'@varshilgk numbers 1800 11 22 11 and 1800 425 3800 toll free. (2/2)'
1231855730782806017,2020-02-24 08:17:47,"b'@varshilgk In order to assist you in this regard, please share the relevant details at https://t.co/s59WAgL6U0 unde\xe2\x80\xa6 https://t.co/jXpTzYfO8X'"
1231853633739853831,2020-02-24 08:09:27,"b'@CAPrinceJain1 we understand your concern. However, please confirm if you have taken the steps as we had suggested\xe2\x80\xa6 https://t.co/jp7TNSG9fj'"
1231853165290643459,2020-02-24 08:07:35,"b""@dggarg05 matter. Alternatively, you may also call on SBI's 24X7 helpline number i.e. 1800 11 2211 (toll-free), 180\xe2\x80\xa6 https://t.co/9wzrvskBfB"""
1231853164380479488,2020-02-24 08:07:35,"b'@dggarg05 Thus, we advise you to remove them immediately from the social media site. We regret the inconvenience ca\xe2\x80\xa6 https://t.co/GbMAxUEoEV'"
1231853163453599745,2020-02-24 08:07:35,"b'@dggarg05 Dear Dheeraj garg, inconvenience caused is regretted. The situation is being apprised to concerned Offici\xe2\x80\xa6 https://t.co/x8L8cjLqPT'"
1231852907097665537,2020-02-24 08:06:34,b'@RahulSi55068738 11 and 1800 425 3800 toll-free to register your complaint. (2/2)'
1231852905860341760,2020-02-24 08:06:34,"b'@RahulSi55068738 Dear Rahul Singh, we regret the inconvenience caused to you. Please register a complaint at\xe2\x80\xa6 https://t.co/2p0C9kwgHW'"
1231852446735007745,2020-02-24 08:04:44,b'@anshugoel93 Please refer to our earlier reply whereon we had clearly mentioned to share the required details as th\xe2\x80\xa6 https://t.co/rimqz292VF'
1231852253335769092,2020-02-24 08:03:58,"b'@RashmiPanda12 Okay, in that case as next step, we suggest you to mail the details (amount, 12 digit txn ref no. an\xe2\x80\xa6 https://t.co/88rwQaWfgi'"
1231851469118361601,2020-02-24 08:00:51,b'@Mahesh4photos \xe0\xa4\x95\xe0\xa5\x83\xe0\xa4\xaa\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x85\xe0\xa4\xaa\xe0\xa4\xa8\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa4\xae\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xb9\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x87 \xe0\xa4\x88\xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\xb2 pstocgm.lhodel@sbi.co.in \xe0\xa4\xaa\xe0\xa4\xb0 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\x9d\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x9c\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa4\xaa\xe0\xa4\xb0 \xe0\xa4\xb6\xe0\xa4\xbe\xe0\xa4\x96\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xa4\xe0\xa4\xb0\xe0\xa4\xab \xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\x89\xe0\xa4\x9a\xe0\xa4\xbf\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x8d\xe2\x80\xa6 https://t.co/s7mBm2J9lu'
1231850579082858496,2020-02-24 07:57:19,b'@renu279 on 8882840400. (2/2)'
1231850578130673669,2020-02-24 07:57:19,b'@renu279 We regret for the inconvenience caused to you. We have contacted the Branch and have apprised the Branch M\xe2\x80\xa6 https://t.co/EAkh5su3Ou'
1231850553124249600,2020-02-24 07:57:13,b'@gopi1161 phone/SMS/email. https://t.co/mSYcXr4dBD (3/3)'
1231850552226656256,2020-02-24 07:57:12,"b'@gopi1161 excluding such information to enable our team to respond. Further, please note that SBI or its employees\xe2\x80\xa6 https://t.co/1M2O9tlxKV'"
1231850551320727553,2020-02-24 07:57:12,"b'@gopi1161 DISCLAIMER: Please do not share your account no., mobile no. or any personal or account related informati\xe2\x80\xa6 https://t.co/z4EW6ipkYV'"
1231850529338380289,2020-02-24 07:57:07,"b'@cagrawal11 We regret the inconvenience caused to you. Kindly DM us your name,  registered mobile number along with\xe2\x80\xa6 https://t.co/lIr81wEnBy'"
1231850483838586882,2020-02-24 07:56:56,b'@AnjaniKrishna5 We regret the inconvenience caused to you . We have taken up the issue with the concerned team for the resolution.'
1231850427521564672,2020-02-24 07:56:43,b'@vjavakhedkar We regret for the inconvenience caused and there was two active SI in the  account due to which EMI d\xe2\x80\xa6 https://t.co/tDBO6E7dOK'
1231850363373879297,2020-02-24 07:56:27,b'@sshrifpl \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xa6\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xb6\xe0\xa4\xbf\xe0\xa4\xa4 \xe0\xa4\xb0\xe0\xa4\xb9\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa5\xa4 (2/2)'
1231850362237259777,2020-02-24 07:56:27,b'@sshrifpl \xe0\xa4\xa8\xe0\xa4\xbf\xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa5\x80 \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xac\xe0\xa5\x88\xe0\xa4\x82\xe0\xa4\x95 \xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xbe \xe0\xa4\xaa\xe0\xa5\x82\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa3 \xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa6\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xb6\xe0\xa4\xbf\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\x85\xe0\xa4\xaa\xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\x88 \xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa5\xa4 \xe0\xa4\x87\xe0\xa4\xb8\xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\x85\xe0\xa4\xa8\xe0\xa5\x81\xe0\xa4\x9a\xe0\xa4\xbf\xe0\xa4\xa4 \xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\xad \xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa5\x87 \xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x8b\xe2\x80\xa6 https://t.co/UOgj8QlOAO'
1231849955188408321,2020-02-24 07:54:50,b'@shrirampatel7 \xe0\xa4\x90\xe0\xa4\xb8\xe0\xa4\xbe \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xa4\xe0\xa5\x80\xe0\xa4\xa4 \xe0\xa4\xb9\xe0\xa5\x8b\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa4\xae\xe0\xa5\x8d\xe0\xa4\xac\xe0\xa4\x82\xe0\xa4\xa7\xe0\xa4\xbf\xe0\xa4\xa4 \xe0\xa4\xb2\xe0\xa5\x87\xe0\xa4\x9f\xe0\xa4\xb0 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb9\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x87 \xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xbe \xe0\xa4\x89\xe0\xa4\xaa\xe0\xa4\xaf\xe0\xa5\x81\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa3 \xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\x97\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x88 I'
1231849788213276672,2020-02-24 07:54:10,b'@parag_rohatgi We have referred the matter to the branch concerned. Thank you.'
1231849675315142656,2020-02-24 07:53:43,b'@shreya_pclover Please note that fixed deposits opened online can be modified through this menu.'
